time,state_true,state_pred
1155,2.257375,2.274418771922588
1160,2.257375,2.2603430794775483
1165,2.25675,2.267926310032606
1170,2.255,2.273140997767448
1175,2.25325,2.267737692981958
1180,2.252125,2.254479061752557
1185,2.251,2.254958791106939
1190,2.250375,2.263222938239574
1195,2.249125,2.2560683183372015
1200,2.248,2.253151973843574
1205,2.24725,2.2599455397129056
1210,2.24725,2.2559241158962244
1215,2.24725,2.258944567203521
1220,2.2641875,2.2652103792130944
1225,2.281125,2.2587598823606965
1230,2.27,2.2447513597607607
1235,2.2621250000000006,2.248791090905666
1240,2.25825,2.2540461965799325
1245,2.256,2.244475138276815
1250,2.252625,2.240279536992311
1255,2.251,2.2495603854656214
1260,2.24975,2.2472145334184166
1265,2.248875,2.2496604956090445
1270,2.24625,2.2525703293979165
1275,2.24525,2.2499666921198362
1280,2.243,2.237799796491861
1285,2.242625,2.2383083405494686
1290,2.2397500000000004,2.2432883850634093
1295,2.2395,2.236613558977842
1300,2.238875,2.229780155330896
1305,2.23825,2.241991336643695
1310,2.237,2.2398943095505235
1315,2.234875,2.2427031951844687
1320,2.23375,2.242010739833116
1325,2.232,2.240309060782194
1330,2.232125,2.2326875395476815
1335,2.23075,2.228848157614469
1340,2.229625,2.2359139482975
1345,2.228125,2.23191308799386
1350,2.2277499999999995,2.2201965268552297
1355,2.227375,2.234200214773416
1360,2.22625,2.2338018369972703
1365,2.22375,2.2385843041837212
1370,2.223875,2.23550055077672
1375,2.222875,2.229919136315584
1380,2.2215,2.226965597003698
1385,2.235333333333333,2.2191277398765084
1390,2.2491666666666665,2.228168659210205
1395,2.263,2.22641031768918
1400,2.24875,2.209531928002834
1405,2.239875,2.224893452405929
1410,2.23475,2.2266873127222055
1415,2.23075,2.2336401007771487
1420,2.228625,2.2257899957895275
1425,2.2255,2.219384042471647
1430,2.22325,2.21832988846302
1435,2.22225,2.209867197066545
1440,2.220625,2.22009648117423
1445,2.21925,2.2193612227737898
1450,2.218,2.2019755138158796
1455,2.21725,2.2170681009888646
1460,2.215375,2.2194512767791745
1465,2.2145,2.227026965230703
1470,2.214,2.2163536639511583
1475,2.21175,2.209957766771316
1480,2.21225,2.209820655196905
1485,2.20975,2.200920263946056
1490,2.21025,2.2118512215316293
1495,2.20875,2.2114235133528704
1500,2.20775,2.19624744734168
1505,2.2070000000000003,2.208736526161432
1510,2.2055,2.210264930218458
1515,2.205125,2.2177468903064725
1520,2.204375,2.2073995755016798
1525,2.20425,2.199238761633634
1530,2.2018749999999994,2.1997724460363384
1535,2.197125,2.1917989599704737
1540,2.189375,2.202590743184089
1545,2.18875,2.200855350285768
1550,2.1895,2.1908171972632404
1555,2.201958333333333,2.1986233388781544
1560,2.214416666666667,2.201109461158514
1565,2.226875,2.2063749452829358
1570,2.215375,2.1976027053296563
1575,2.2070000000000003,2.189583193093538
1580,2.201375,2.190075170308351
1585,2.19775,2.184110977977514
1590,2.19525,2.1919962794482704
1595,2.192625,2.1890621433258053
1600,2.190375,2.1833637295663353
1605,2.188375,2.1873087009489534
1610,2.187,2.1921390637159344
1615,2.184375,2.194231578439474
1620,2.183375,2.187403589636087
1625,2.181375,2.1806137625873085
1630,2.181625,2.1795984794199463
1635,2.1785,2.1744421301782126
1640,2.1776250000000004,2.1823923453092573
1645,2.17575,2.177318636894226
1650,2.1755,2.175766252815723
1655,2.17325,2.1761353001892565
1660,2.173125,2.1833375578224654
1665,2.171375,2.1824421103000637
1670,2.17025,2.1772782189548012
1675,2.170125,2.171504513084888
1680,2.16675,2.1692439448237417
1685,2.165875,2.1652925271987913
1690,2.16475,2.172805944949388
1695,2.162625,2.166095471143722
1700,2.16175,2.168280489444732
1705,2.15925,2.1658871930539605
1710,2.15875,2.1733434326350687
1715,2.157625,2.1689853860437864
1720,2.1558749999999995,2.167945800542831
1725,2.1558749999999995,2.1628510129153726
1730,2.197625,2.15972980684042
1735,2.1793750000000003,2.1582156489789486
1740,2.170625,2.162876475572586
1745,2.173875,2.1552511510550976
1750,2.171625,2.1558431739509105
1755,2.169375,2.1529662804603573
1760,2.168125,2.1616210054159164
1765,2.164125,2.1566739012002945
1770,2.162625,2.1547792861163613
1775,2.161,2.1525659043490886
1780,2.15975,2.146177484810352
1785,2.159,2.146378865420818
1790,2.156125,2.1489505937993525
1795,2.155,2.1418155060112474
1800,2.154,2.1448389870524407
1805,2.1525,2.141593368500471
1810,2.151375,2.1514418730735776
1815,2.149375,2.1441559432148933
1820,2.147625,2.143865217685699
1825,2.14575,2.1430738125145434
1830,2.144125,2.134703366845846
1835,2.143625,2.1352394363582134
1840,2.141625,2.136692870616913
1845,2.14,2.129484295666218
1850,2.138125,2.1325053271353243
1855,2.1375,2.129997803330421
1860,2.135875,2.1401164699196813
1865,2.13375,2.1307068899869916
1870,2.1335,2.1333149107098577
1875,2.132625,2.131908018320799
1880,2.126625,2.123028706282377
1885,2.1206249999999995,2.123594686359167
1890,2.1334375,2.124845708608627
1895,2.14625,2.117242107927799
1900,2.136625,2.118725581675768
1905,2.13025,2.1169522204101083
1910,2.12675,2.1267664309740066
1915,2.120875,2.11697629712522
1920,2.118,2.120880818337202
1925,2.115625,2.1195345850884912
1930,2.114875,2.110533729150891
1935,2.1135,2.1114827449470757
1940,2.113125,2.111502824991941
1945,2.111,2.104585297882557
1950,2.11,2.103733555883169
1955,2.10975,2.1037465772926804
1960,2.108,2.1126062927544114
1965,2.10725,2.1030270799547433
1970,2.105625,2.1078010381013152
1975,2.1045,2.106208751782775
1980,2.105125,2.098055737867951
1985,2.102375,2.0976462725549934
1990,2.10225,2.097800950139761
1995,2.10075,2.0910495426952838
2000,2.09975,2.0899875242710113
2005,2.0985,2.0911064630150795
2010,2.0975,2.098052353590727
2015,2.09625,2.089586600229144
2020,2.093875,2.0949803001135585
2025,2.09375,2.092729465678334
2030,2.0915,2.0849283521324393
2035,2.09,2.083505666449666
2040,2.089625,2.0838093811571596
2045,2.087875,2.077006790548563
2050,2.087875,2.0785175641328095
2055,2.101125,2.0764653061926364
2060,2.114375,2.0837686409056184
2065,2.101875,2.0775287105590103
2070,2.09525,2.0785777720361946
2075,2.0915,2.079579582557082
2080,2.08625,2.0696924005299806
2085,2.082875,2.0692452569305897
2090,2.08025,2.0674640312492847
2095,2.078875,2.062091217190027
2100,2.075375,2.064637482911348
2105,2.075125,2.0583380859792233
2110,2.072375,2.0680371666550634
2115,2.07025,2.0626223875582217
2120,2.082625,2.0604989631026984
2125,2.0645,2.064629521802068
2130,2.063,2.0542028537541626
2135,2.062125,2.053002370044589
2140,2.06025,2.0504565233290193
2145,2.059375,2.0440253007411955
2150,2.05775,2.049866434305906
2155,2.05575,2.040053384065628
2160,2.0555,2.0493293333947658
2165,2.053,2.044763492181897
2170,2.05075,2.0433593072146174
2175,2.04925,2.0445690735131503
2180,2.048375,2.0351361259520053
2185,2.045875,2.033565305620432
2190,2.045,2.032955233246088
2195,2.043,2.0260794777870177
2200,2.040875,2.0309351742863653
2205,2.039125,2.0198910851478575
2210,2.038875,2.027208150357008
2215,2.049125,2.0240303785055875
2220,2.059375,2.0244306901544333
2225,2.069625,2.0219343828111884
2230,2.054,2.0163458130210636
2235,2.046375,2.010633991077542
2240,2.039875,2.013599165856838
2245,2.033375,2.007470400959253
2250,2.030875,2.0108605442643164
2255,2.026125,1.9980366476178169
2260,2.022875,2.0045082236826417
2265,2.019875,2.002929055467248
2270,2.01625,2.00480446074903
2275,2.014,1.9990913817882536
2280,2.011625,1.9974444635659456
2285,2.009125,1.9873605422228573
2290,2.00525,1.9924810181260109
2295,2.00525,1.9875818739533424
2300,2.00125,1.9915322924107313
2305,1.99775,1.9788492783904075
2310,1.995875,1.9836533404886723
2315,1.994875,1.979849735200405
2320,1.994125,1.9841421912759543
2325,1.98725,1.9744934235215186
2330,1.984875,1.9754645499289034
2335,1.984375,1.9662532241791486
2340,1.981875,1.9679477156698704
2345,1.98,1.9660298941135406
2350,1.97775,1.966334124520421
2355,1.974875,1.9578861627876758
2360,1.972375,1.959908929169178
2365,1.97075,1.9538749562650919
2370,1.96925,1.9605458501428366
2375,1.96625,1.952666543677449
2380,1.96625,1.950215231105685
2385,1.9774375,1.947780936613679
2390,1.988625,1.9428454034030436
2395,1.9788750000000002,1.9406689586043357
2400,1.971875,1.9410190862566232
2405,1.96825,1.9361438898742198
2410,1.961875,1.9358598039746284
2415,1.9590000000000003,1.9298119394183157
2420,1.95625,1.9368368931561708
2425,1.9521249999999999,1.93083811673522
2430,1.947375,1.9230149248093367
2435,1.94475,1.9278966641277073
2440,1.941875,1.9185939951241016
2445,1.937375,1.9147943220436572
2450,1.934875,1.918835696980357
2455,1.9325,1.91364302316308
2460,1.930875,1.9111298266649246
2465,1.927375,1.9105411558151244
2470,1.925875,1.9154588007032871
2475,1.9235,1.9075515497773885
2480,1.9202499999999998,1.895648660004139
2485,1.917875,1.9012167629748582
2490,1.914625,1.8951552001535892
2495,1.914375,1.8884642906934022
2500,1.911125,1.8958804346472025
2505,1.908,1.8903062077462673
2510,1.907625,1.8863182399272918
2515,1.903125,1.8886463325768708
2520,1.9015,1.8927288345396518
2525,1.899125,1.8827220102548599
2530,1.897,1.869970666065812
2535,1.894875,1.8735527784675359
2540,1.894875,1.8694234767854214
2545,1.9088125,1.8617559293806552
2550,1.92275,1.8692789520323276
2555,1.9105,1.865399023234844
2560,1.90275,1.8574735616743565
2565,1.896875,1.8635010561048984
2570,1.893125,1.863927507266402
2575,1.890125,1.856290515050292
2580,1.886625,1.8433344382047652
2585,1.882,1.845772116973996
2590,1.878875,1.8402143763378263
2595,1.875,1.831744642421603
2600,1.871625,1.8358403430655599
2605,1.869375,1.8379563221111894
2610,1.867,1.8268758761659265
2615,1.862125,1.8302130474746228
2620,1.86025,1.8303501912802458
2625,1.857,1.8222669257074595
2630,1.855125,1.8164926396757364
2635,1.851,1.8137118757739663
2640,1.846375,1.804215706691146
2645,1.845875,1.80112837561965
2650,1.8405,1.8004605449140072
2655,1.837875,1.8064710373803974
2660,1.835625,1.7943859767988324
2665,1.8325,1.7931253013014794
2670,1.83125,1.7925224487185478
2675,1.829375,1.7822883943915366
2680,1.824625,1.7866715490967036
2685,1.821625,1.780655174434185
2690,1.821625,1.7647679912000895
2695,1.854,1.768772074624896
2700,1.83275,1.7662943646907807
2705,1.81875,1.7642822668403386
2710,1.808875,1.7604341180175542
2715,1.802125,1.753187961474061
2720,1.7953749999999995,1.7513071735799313
2725,1.791,1.7365044416934252
2730,1.787125,1.7468790563344956
2735,1.78325,1.7462256652116774
2740,1.78075,1.7261474091783167
2745,1.7765,1.7307427419498562
2750,1.773125,1.7245859036669136
2755,1.7695,1.7248823502361774
2760,1.765875,1.717214174322784
2765,1.761,1.7191004254072904
2770,1.7581249999999997,1.70953944741562
2775,1.753375,1.6936712805964054
2780,1.751375,1.702084352042526
2785,1.745875,1.708489491522312
2790,1.7424999999999995,1.6897259304970502
2795,1.739375,1.6933643024787306
2800,1.734625,1.6944364415034652
2805,1.731625,1.6845780741795897
2810,1.7255,1.6739506620876492
2815,1.722625,1.676385842937976
2820,1.7199999999999998,1.6754058368317784
2825,1.7155,1.6540189774893224
2830,1.711125,1.6603595175631345
2835,1.7081249999999997,1.6619047704860568
2840,1.7081249999999997,1.6523292159289122
2845,1.7069375,1.6509604852944613
2850,1.70575,1.657470835506916
2855,1.695375,1.6475155811607838
2860,1.6871249999999998,1.637387059878558
2865,1.6793749999999998,1.6255182223804294
2870,1.6735,1.6300079737603665
2875,1.668125,1.62375251602754
2880,1.6618749999999998,1.6254618016444147
2885,1.656875,1.6238196334969253
2890,1.6561249999999998,1.6053109689801932
2895,1.65325,1.6164902519360185
2900,1.64925,1.6089884253349156
2905,1.647625,1.6055916867181659
2910,1.6433749999999998,1.5882935983091593
2915,1.63925,1.5852525431998075
2920,1.635875,1.5761447843909264
2925,1.63325,1.5864265812002123
2930,1.6304999999999996,1.5809800382442774
2935,1.621875,1.5961217820439488
2940,1.6186249999999998,1.5648473095819355
2945,1.620125,1.5754144734814763
2950,1.617625,1.545522292936221
2955,1.615125,1.5641122929155826
2960,1.612625,1.5254605755433441
2965,1.6114999999999997,1.5545177622325719
2970,1.606375,1.5101761804297567
2975,1.605125,1.5420878438018264
2980,1.601875,1.5171813683770599
2985,1.6002500000000002,1.5816279379744083
2990,1.6002500000000002,1.5470359068959951
2995,1.59875,1.5276192931756378
3000,1.577125,1.4534447194188833
