time,state_true,state_pred
515,2.3826249999999995,2.3826249999999995
520,2.380625,2.380625
525,2.380625,2.380625
530,2.401,2.401
535,2.421375,2.421375
540,2.40875,2.40875
545,2.401625,2.401625
550,2.394875,2.394875
555,2.39,2.39
560,2.386125,2.386125
565,2.3826249999999995,2.3826249999999995
570,2.38,2.38
575,2.378625,2.378625
580,2.376875,2.376875
585,2.374625,2.374625
590,2.3725,2.3725
595,2.371375,2.371375
600,2.370625,2.370625
605,2.367875,2.367875
610,2.365875,2.365875
615,2.36475,2.36475
620,2.364125,2.364125
625,2.363375,2.363375
630,2.362125,2.362125
635,2.360875,2.360875
640,2.359375,2.359375
645,2.359125,2.359125
650,2.357875,2.357875
655,2.35575,2.35575
660,2.355125,2.355125
665,2.353625,2.353625
670,2.35275,2.35275
675,2.351875,2.351875
680,2.35075,2.35075
685,2.34975,2.34975
690,2.34925,2.34925
695,2.34775,2.34775
700,2.34775,2.34775
705,2.406,2.406
710,2.384375,2.384375
715,2.373125,2.373125
720,2.367125,2.367125
725,2.362375,2.362375
730,2.359375,2.359375
735,2.356125,2.356125
740,2.353,2.353
745,2.349875,2.349875
750,2.347625,2.347625
755,2.345375,2.345375
760,2.343125,2.343125
765,2.341,2.341
770,2.34,2.34
775,2.339125,2.339125
780,2.33775,2.33775
785,2.33625,2.33625
790,2.334875,2.334875
795,2.3335,2.3335
800,2.3325,2.3325
805,2.331,2.331
810,2.32975,2.32975
815,2.329,2.329
820,2.327875,2.327875
825,2.32875,2.32875
830,2.3255,2.3255
835,2.324875,2.324875
840,2.324125,2.324125
845,2.3235,2.3235
850,2.321875,2.321875
855,2.320875,2.320875
860,2.321,2.321
865,2.319,2.319
870,2.318375,2.318375
875,2.318375,2.318375
880,2.3685,2.3685
885,2.351125,2.351125
890,2.344625,2.344625
895,2.338,2.338
900,2.3345,2.3345
905,2.33175,2.33175
910,2.328375,2.328375
915,2.325875,2.325875
920,2.323375,2.323375
925,2.321375,2.321375
930,2.319375,2.319375
935,2.317125,2.317125
940,2.315125,2.315125
945,2.313125,2.313125
950,2.312375,2.312375
955,2.3105,2.3105
960,2.308875,2.308875
965,2.30875,2.30875
970,2.306625,2.306625
975,2.30525,2.30525
980,2.3035,2.3035
985,2.30275,2.30275
990,2.301125,2.301125
995,2.300125,2.300125
1000,2.30025,2.3287223830223085
1005,2.299,2.319841305732727
1010,2.298125,2.3267874553203582
1015,2.29675,2.3154255491495133
1020,2.29575,2.3107211859226227
1025,2.29325,2.308728986501694
1030,2.292125,2.3015312160253525
1035,2.289375,2.2958238483667373
1040,2.289375,2.303831291079521
1045,2.287,2.309124589562416
1050,2.287,2.315486835241318
1055,2.330125,2.299444384455681
1060,2.31575,2.3049733533859253
1065,2.307875,2.304612595081329
1070,2.3035,2.292390756726265
1075,2.3,2.294767747163773
1080,2.29575,2.2857639906406404
1085,2.2925,2.285396702289581
1090,2.291125,2.2948554745912553
1095,2.28875,2.2945555741786956
1100,2.28625,2.3000791906118394
1105,2.284,2.2864241676330566
1110,2.28225,2.2906077864170076
1115,2.279125,2.2956431480646136
1120,2.277375,2.276896562218666
1125,2.275,2.2789890139102935
1130,2.273625,2.2691984938383105
1135,2.272125,2.270182175755501
1140,2.270375,2.2763563346862794
1145,2.26875,2.278381184339523
1150,2.2675,2.2872269351482393
1155,2.26625,2.2773495975732803
1160,2.265625,2.282475844621658
1165,2.26475,2.285928312301636
1170,2.2635,2.2665825679302216
1175,2.2625,2.2696702629327774
1180,2.260625,2.260486555457115
1185,2.259625,2.2621211010217666
1190,2.257875,2.2640729961395265
1195,2.25675,2.2659990922212603
1200,2.2555,2.2753658015727996
1205,2.255125,2.271570452928543
1210,2.253875,2.2747562592029573
1215,2.252125,2.276877935528755
1220,2.252125,2.261224878907204
1225,2.2689375,2.2651113270521166
1230,2.28575,2.256731885790825
1235,2.27675,2.257834553718567
1240,2.27175,2.2584571026563647
1245,2.267625,2.257118121981621
1250,2.26325,2.264701861023903
1255,2.260875,2.2651165724992754
1260,2.2585,2.268648471236229
1265,2.2565,2.268601690411568
1270,2.256125,2.252940551519394
1275,2.25275,2.256480960726738
1280,2.251625,2.2481266226768493
1285,2.249375,2.246974497675896
1290,2.249375,2.2473980407714844
1295,2.247875,2.2468046094179153
1300,2.244625,2.2558908479213717
1305,2.244,2.259667141675949
1310,2.2425,2.2622236013412476
1315,2.24175,2.2597207736968996
1320,2.239875,2.246333322048187
1325,2.238875,2.2495650527477267
1330,2.236875,2.2407324690818786
1335,2.236625,2.2392389082908633
1340,2.234625,2.2409373626708984
1345,2.23475,2.2387717423439026
1350,2.23275,2.2481062831878664
1355,2.232375,2.253882109284401
1360,2.22975,2.255456599831581
1365,2.229375,2.250948459148407
1370,2.228625,2.2399774458408355
1375,2.228,2.2418670378923418
1380,2.227375,2.233287841439247
1385,2.22725,2.2333407241106036
1390,2.226875,2.234590853333473
1395,2.226875,2.232804296851158
1400,2.267125,2.2410216109752654
1405,2.255375,2.24812822842598
1410,2.25,2.249614295721054
1415,2.24575,2.2410978305339815
1420,2.242875,2.234647054553032
1425,2.241375,2.2367216289043426
1430,2.240375,2.227941927909851
1435,2.238375,2.228874654054642
1440,2.237125,2.2292138417959215
1445,2.2365,2.228828729629517
1450,2.23525,2.2362433297634126
1455,2.23375,2.24238612306118
1460,2.232125,2.244518183231354
1465,2.23175,2.2329089916944502
1470,2.2305,2.2291128937005995
1475,2.2315,2.2302461243867873
1480,2.228375,2.2219539823532104
1485,2.22775,2.2230832521915436
1490,2.228,2.223375391483307
1495,2.225625,2.225866550683975
1500,2.225375,2.2296015766859054
1505,2.22375,2.2359402713775633
1510,2.224,2.238669723749161
1515,2.222,2.2250943459272383
1520,2.2205,2.2227727538347244
1525,2.220375,2.2234326096773147
1530,2.21925,2.215573698759079
1535,2.218875,2.2185607132911684
1540,2.21925,2.2175751579999923
1545,2.216625,2.2215982553958895
1550,2.214625,2.2213592664003374
1555,2.214375,2.227349727630615
1560,2.213375,2.2310524780750276
1565,2.213375,2.216585106611252
1570,2.24825,2.2180321006774903
1575,2.236625,2.217063780426979
1580,2.232,2.2094103251099586
1585,2.226625,2.2143210003376006
1590,2.225125,2.211890163779259
1595,2.22225,2.2152926926612855
1600,2.219875,2.21468566596508
1605,2.2175,2.218713259458542
1610,2.216625,2.2218106960058215
1615,2.213875,2.2094514590501784
1620,2.213125,2.2124250388145446
1625,2.211625,2.2080409422516825
1630,2.20975,2.201127710521221
1635,2.2085,2.2065283265709876
1640,2.20775,2.204939143419266
1645,2.206125,2.207648684501648
1650,2.205375,2.2062308883070947
1655,2.20475,2.2072334645390512
1660,2.203625,2.2113031554222107
1665,2.201875,2.201909094810486
1670,2.20125,2.204863887310028
1675,2.199625,2.199599786698818
1680,2.19775,2.19334097802639
1685,2.196125,2.197696117579937
1690,2.195625,2.1971224637031557
1695,2.1945,2.1990205662250517
1700,2.19175,2.199003625571728
1705,2.189375,2.1948040028214457
1710,2.188625,2.1975421530008314
1715,2.186625,2.1933296307325363
1720,2.185125,2.1965908001661303
1725,2.184,2.1894117366671564
1730,2.184,2.1836686678528787
1735,2.1964375,2.187193795681
1740,2.208875,2.189401540160179
1745,2.199125,2.1907087270021437
1750,2.193375,2.189104369521141
1755,2.190375,2.182019831120968
1760,2.1875,2.184863211393356
1765,2.183625,2.181631427168846
1770,2.1795,2.1856648548841475
1775,2.178,2.180402734696865
1780,2.176125,2.172275636911392
1785,2.17425,2.1766559064388273
1790,2.1725,2.1802937310934065
1795,2.171125,2.180051102399826
1800,2.169625,2.1809404465556144
1805,2.168375,2.171050744712353
1810,2.166125,2.17439677798748
1815,2.165375,2.1724386739730837
1820,2.163875,2.17623110550642
1825,2.163875,2.1711134759783746
1830,2.162,2.163760054886341
1835,2.15975,2.1655539175271987
1840,2.15825,2.171637940406799
1845,2.15825,2.1703769991397857
1850,2.1558749999999995,2.1732425387501717
1855,2.1545,2.16163423037529
1860,2.153625,2.1654494903087618
1865,2.152375,2.164089420795441
1870,2.1515,2.1662670842409133
1875,2.15,2.162933789908886
1880,2.149875,2.155628166615963
1885,2.148,2.1551117309331893
1890,2.147625,2.1623906452655794
1895,2.147625,2.162138596177101
1900,2.1795,2.165738391339779
1905,2.169875,2.152791450202465
1910,2.163375,2.1566151403188707
1915,2.159375,2.1552143918275832
1920,2.156125,2.1569111869335176
1925,2.154,2.156078472197056
1930,2.152875,2.148003400683403
1935,2.150125,2.1461877801418305
1940,2.14875,2.153270204305649
1945,2.147875,2.1544498143792152
1950,2.146125,2.15929773157835
1955,2.144,2.1450824627280234
1960,2.1435,2.1495409590005874
1965,2.142375,2.1470855009555816
1970,2.141125,2.1479555493593216
1975,2.140625,2.148947019159794
1980,2.139875,2.14135840934515
1985,2.139125,2.137625845491886
1990,2.138375,2.1466499147415163
1995,2.1375,2.1489865473508836
2000,2.137125,2.1521561623215675
2005,2.13625,2.1386140235066415
2010,2.135875,2.142849588274956
2015,2.135125,2.139858184695244
2020,2.13375,2.139199078202248
2025,2.1325,2.1420631458759307
2030,2.130875,2.1356594451069832
2035,2.13075,2.1295729065537454
2040,2.1295,2.138253987789154
2045,2.128,2.1418129969239237
2050,2.1275,2.1439960931539535
2055,2.1265,2.129070494413376
2060,2.1265,2.1335676089525224
2065,2.166875,2.1313933711051942
2070,2.1525,2.1308321885466577
2075,2.14425,2.1322214024066923
2080,2.140375,2.1276885867118835
2085,2.1375,2.12200305724144
2090,2.134625,2.1299631838798523
2095,2.1325,2.131935204386711
2100,2.130875,2.1356380618810653
2105,2.129,2.1206626046299935
2110,2.127375,2.1241917468309404
2115,2.123625,2.1238520773649214
2120,2.1235,2.1222352485656737
2125,2.122375,2.1228809470534324
2130,2.12075,2.11986270070076
2135,2.119375,2.1146023468375206
2140,2.11825,2.1224407844543456
2145,2.115875,2.122350675165653
2150,2.115625,2.126243599832058
2155,2.11375,2.1126402552127836
2160,2.1125,2.1145186070203783
2165,2.112,2.116329249739647
2170,2.10975,2.1131674226522446
2175,2.108875,2.11456621748209
2180,2.107625,2.1115334926247598
2185,2.106125,2.1072736275196076
2190,2.1045,2.115354934692383
2195,2.104125,2.1125706995129585
2200,2.101875,2.1158699252009394
2205,2.1005,2.1050724666118623
2210,2.1,2.104438945055008
2215,2.098875,2.1087184270620347
2220,2.09725,2.103084067463875
2225,2.096,2.1064734827280045
2230,2.096,2.102358857631683
2235,2.1073125,2.0988597964644433
2240,2.118625,2.1083495864868165
2245,2.111875,2.1027186524868013
2250,2.107,2.1045057977437973
2255,2.10275,2.09756409072876
2260,2.101125,2.094149893403053
2265,2.099625,2.100416489958763
2270,2.096625,2.0918757779598236
2275,2.094375,2.097782178223133
2280,2.093875,2.092450502336025
2285,2.092375,2.0895906631350516
2290,2.089375,2.1009850857257844
2295,2.088125,2.0929171330332754
2300,2.086625,2.092684540271759
2305,2.08575,2.0890343781113625
2310,2.083625,2.083321952342987
2315,2.081875,2.0903380590677263
2320,2.08125,2.0798051744103434
2325,2.080125,2.0874530898928643
2330,2.07825,2.0818301578760146
2335,2.077875,2.0787462631464004
2340,2.076875,2.0914566239118577
2345,2.074875,2.0817044277191163
2350,2.073125,2.08000990742445
2355,2.071875,2.079477521300316
2360,2.070375,2.0722408381700514
2365,2.06875,2.078373354673386
2370,2.0685,2.066789212822914
2375,2.066125,2.0756774089336396
2380,2.0655,2.0699045534729956
2385,2.062125,2.065915872633457
2390,2.0635,2.079748036503792
2395,2.0635,2.068668421030045
2400,2.075375,2.0663641442656515
2405,2.08725,2.067322749733925
2410,2.07725,2.061125360965729
2415,2.072125,2.06630433011055
2420,2.07,2.0542821934223174
2425,2.065,2.0617416474819183
2430,2.06175,2.057998351871967
2435,2.062,2.0507823561429976
2440,2.05975,2.0667916214466096
2445,2.057,2.05512555962801
2450,2.054,2.052074502468109
2455,2.052375,2.0528778052330017
2460,2.052375,2.0489258960485457
2465,2.049875,2.05313890004158
2470,2.046875,2.0407201968431474
2475,2.045375,2.047081264972687
2480,2.0424999999999995,2.045179897427559
2485,2.03975,2.034093725144863
2490,2.038,2.052269119262695
2495,2.036625,2.040728894650936
2500,2.034375,2.037603036344051
2505,2.03175,2.0375416699647904
2510,2.029875,2.035914831995964
2515,2.027375,2.0378908668756486
2520,2.026125,2.026250737905502
2525,2.02375,2.0322122153639794
2530,2.02175,2.0302657797932624
2535,2.02025,2.0166633450984954
2540,2.016625,2.035708493232727
2545,2.013625,2.0250560873150825
2550,2.011875,2.0213157623410223
2555,2.010375,2.0215475254654884
2560,2.010375,2.0215771515369414
2565,2.0224375,2.0211529126167296
2570,2.0345,2.0102208119630816
2575,2.023625,2.0168680513501167
2580,2.015625,2.0133393105864523
2585,2.010375,1.9992803614139556
2590,2.0065,2.0177417126893995
2595,2.002875,2.0080417033433915
2600,1.999375,2.0030990737080576
2605,1.9957500000000001,2.005299940228462
2610,1.9937500000000001,2.0030572439432146
2615,1.9900000000000002,2.002115338265896
2620,1.9865,1.9917293261289597
2625,1.9828750000000002,1.9968773846030234
2630,1.980625,1.9909483432769775
2635,1.9753750000000003,1.9802565697431564
2640,1.9732500000000002,1.9955149867534638
2645,1.968125,1.9905866750478745
2650,1.966375,1.9784422204196452
2655,1.9625,1.9877830905914307
2660,1.9605,1.9808956043720245
2665,1.956,1.982476772159338
2670,1.953,1.9694063622951508
2675,1.9500000000000002,1.9711671732664109
2680,1.947125,1.962757262915373
2685,1.9444999999999997,1.9588771708607673
2690,1.9414999999999998,1.965374245941639
2695,1.93925,1.9695149510800838
2700,1.93925,1.9532153797149658
2705,1.934125,1.9640370315909386
2710,1.93075,1.949143266826868
2715,1.93075,1.9539340059757233
2720,1.9393125,1.9446822147369385
2725,1.947875,1.942361559331417
2730,1.93675,1.9351610992252826
2735,1.9281250000000003,1.9354658570289611
2740,1.92175,1.9321189941167831
2745,1.917875,1.938647568643093
2750,1.9149999999999998,1.9285692046582699
2755,1.91025,1.931905375957489
2760,1.90875,1.9197874429523945
2765,1.908,1.9269212109446525
2770,1.903125,1.916562844455242
2775,1.90125,1.9184239612221718
2780,1.8985,1.9055267581641673
2785,1.8949999999999998,1.9099452043771743
2790,1.8923750000000001,1.9088998750746249
2795,1.890125,1.9052714039087295
2800,1.8865,1.901844735264778
2805,1.88375,1.9016946512460708
2810,1.88225,1.8997717131376266
2815,1.87975,1.8985337876081467
2820,1.8776249999999999,1.8923447219729423
2825,1.875875,1.8982850838303567
2830,1.873375,1.8819404444396495
2835,1.869,1.8869195647239685
2840,1.86775,1.8740887727737428
2845,1.86575,1.872784984767437
2850,1.864,1.8757390613704918
2855,1.8616250000000003,1.8656270837038755
2860,1.860375,1.8745137208998204
2865,1.8576249999999999,1.8655292467474938
2870,1.85525,1.8705274955183266
2875,1.85525,1.8684004800766707
2880,1.877125,1.8550735785514116
2885,1.8613749999999998,1.856011657193303
2890,1.8520000000000003,1.8399552163183688
2895,1.8452499999999998,1.8386277568936347
2900,1.8413749999999998,1.8356609748005868
2905,1.8362500000000002,1.8292480075210333
2910,1.834625,1.8374532450735568
2915,1.8277499999999998,1.8339553681463003
2920,1.824125,1.839696055099368
2925,1.822375,1.8297770215719937
2930,1.824375,1.8294323073774577
2935,1.81575,1.8243730869740247
2940,1.8116249999999998,1.8055680384784936
2945,1.8082499999999997,1.8069095448628067
2950,1.8026250000000001,1.808124016419053
2955,1.8003749999999996,1.811345885142684
2960,1.7952499999999998,1.8113869053423404
2965,1.791125,1.8073744493797421
2970,1.785,1.802082987472415
2975,1.77975,1.803032426789403
2980,1.7777499999999995,1.7997027922272681
2985,1.775875,1.7795074058473108
2990,1.7715,1.7724956747889515
2995,1.76925,1.7784404558017848
3000,1.7643749999999998,1.7938939713314173
