efc,efc_actual,soh,capacity_ah,measurement_type,timestamp_s,temperature_c
85.0,84.9987,94.95660383831196,2.8486981151493587,estimated,1141260,27.384
86.0,85.9988,94.93462478199022,2.848038743459707,estimated,1151910,27.1087
87.0,86.9992,94.9126391326109,2.8473791739783274,estimated,1161750,27.236
88.0,87.9998,94.89064908785986,2.8467194726357956,estimated,1170990,27.5267
89.0,88.9992,94.86868541533919,2.8460605624601754,estimated,1180860,27.144
90.0,90.0008,94.84667339372949,2.8454002018118847,estimated,1190100,27.754
91.0,91.0007,94.8246987327795,2.8447409619833848,estimated,1199970,26.824
92.0,91.998,94.80278121166194,2.844083436349858,estimated,1209180,27.4067
93.0,92.9984,94.78079556228262,2.8434238668684784,estimated,1219050,26.774
94.0,93.9996,94.75879233141639,2.8427637699424917,estimated,1228290,27.3887
95.0,94.9995,94.73681767046638,2.8421045301139913,estimated,1238160,26.5733
96.0,96.0008,94.71481224191429,2.8414443672574285,estimated,1247400,27.2407
97.0,97.0,94.69285296476534,2.84078558894296,estimated,1257270,26.37
98.0,98.0014,94.67084533852737,2.840125360155821,estimated,1266510,27.1793
99.0,99.0005,94.64888825906428,2.8394666477719284,estimated,1276380,26.3353
100.0,100.0019,94.62688063282631,2.8388064189847895,estimated,1285620,27.1987
101.0,101.0004,94.60493673947842,2.8381481021843524,estimated,1295490,26.2707
102.0,101.9979,94.58301482298913,2.837490444689674,estimated,1304700,27.3233
103.0,103.0007,94.56097642914908,2.8368292928744725,estimated,1314600,26.2073
104.0,103.9984,94.53905011728808,2.8361715035186426,estimated,1323810,27.07
105.0,105.0,94.5170380956784,2.835511142870352,estimated,1333710,26.3653
106.0,106.0015,94.49502827175458,2.8348508481526373,estimated,1342950,27.2687
107.0,107.0007,94.47306899460561,2.8341920698381684,estimated,1352820,26.2813
108.0,107.9983,94.45114488043048,2.833534346412914,estimated,1362030,27.2687
109.0,109.0006,94.42911747501975,2.8328735242505925,estimated,1371930,26.528
110.0,109.9992,94.40717138398598,2.8322151415195793,estimated,1381140,27.1253
111.0,111.002,94.38513299014592,2.8315539897043775,estimated,1391040,26.3947
112.0,112.0016,94.36316492225352,2.8308949476676055,estimated,1400250,27.1787
113.0,113.0008,94.34120564510455,2.8302361693531366,estimated,1410120,26.6047
114.0,114.0004,94.31923757721214,2.829577127316364,estimated,1419330,26.9727
115.0,115.0013,94.2972409394035,2.828917228182105,estimated,1429200,26.61
116.0,115.998,94.27533660440113,2.828260098132034,estimated,1438380,27.3047
117.0,116.9984,94.2533509550218,2.8276005286506543,estimated,1448250,26.5833
118.0,117.9989,94.23136310795662,2.8269408932386986,estimated,1457460,27.0527
119.0,118.9983,94.20939943543594,2.8262819830630783,estimated,1467330,26.6727
120.0,119.9985,94.18741818142836,2.8256225454428505,estimated,1476540,27.1213
121.0,120.999,94.16543033436317,2.824962910030895,estimated,1486410,26.662
122.0,121.9999,94.14343369655452,2.8243030108966356,estimated,1495620,27.1513
123.0,123.0001,94.12145244254692,2.823643573276408,estimated,1505490,26.548
124.0,124.0006,94.09946459548173,2.822983937864452,estimated,1514700,27.0093
125.0,125.0019,94.07745916692964,2.8223237750078893,estimated,1524570,26.3993
126.0,125.9979,94.05557021572832,2.8216671064718497,estimated,1533750,26.7813
127.0,126.9981,94.03358896172072,2.821007668851622,estimated,1543620,26.314
128.0,127.9991,94.01159012622622,2.820347703786787,estimated,1552830,26.8813
129.0,128.9989,93.98961766296209,2.8196885298888628,estimated,1562700,26.202
130.0,130.0,93.96761662978173,2.8190284988934518,estimated,1571910,27.1687
131.0,131.0006,93.94562658503068,2.8183687975509204,estimated,1581780,26.24
132.0,131.9985,93.92369587779794,2.8177108763339382,estimated,1797030,27.1553
133.0,132.9985,93.90171901916207,2.817051570574862,estimated,1806900,26.2707
134.0,133.9994,93.87972238135343,2.816391671440603,estimated,1816110,26.866
135.0,134.9999,93.85773453428826,2.8157320360286477,estimated,1825980,26.236
136.0,136.0009,93.83573569879374,2.8150720709638124,estimated,1835190,26.9033
137.0,137.0012,93.8137522471003,2.814412567413009,estimated,1845060,26.24
138.0,137.9986,93.79183252829688,2.8137549758489064,estimated,1854240,26.9347
139.0,138.9991,93.76984468123169,2.8130953404369508,estimated,1864110,26.406
140.0,140.0009,93.74782826425027,2.8124348479275083,estimated,1873320,26.7667
141.0,141.0013,93.72584261487096,2.8117752784461287,estimated,1883190,26.378
142.0,141.9989,93.70391850069582,2.8111175550208745,estimated,1892370,26.95
143.0,143.0001,93.6819152698296,2.810457458094888,estimated,1902240,26.3993
144.0,143.9979,93.65998676028272,2.8097996028084817,estimated,1911420,26.8533
145.0,144.9995,93.63797473867304,2.809139242160191,estimated,1921290,26.4493
146.0,146.002,93.61594293789058,2.8084782881367176,estimated,1930500,26.7881
147.0,147.0004,93.59400124222853,2.807820037266856,estimated,1940340,26.3487
148.0,147.9995,93.57204416276544,2.807161324882963,estimated,1949520,26.8873
149.0,149.0015,93.5500233504123,2.806500700512369,estimated,1959390,26.366
150.0,149.9998,93.52808385243611,2.8058425155730835,estimated,1968570,26.9007
151.0,151.0,93.50610259842853,2.8051830779528557,estimated,1978440,26.396
152.0,151.9985,93.48415870508062,2.804524761152418,estimated,1987620,27.0733
153.0,153.0003,93.46214228809919,2.8038642686429758,estimated,1997490,26.5
154.0,153.9989,93.44019619706542,2.8032058859119626,estimated,2006670,26.956
155.0,155.0002,93.41819076851333,2.8025457230554,estimated,2016540,26.5133
156.0,155.9988,93.39624467747956,2.8018873403243867,estimated,2025720,26.864
157.0,157.0,93.37424144661331,2.8012272433983996,estimated,2035590,26.366
158.0,157.9985,93.3522975532654,2.800568926597962,estimated,2044770,26.9613
159.0,158.9996,93.33029652008503,2.799908895602551,estimated,2054640,26.5173
160.0,159.9981,93.30835262673712,2.7992505788021136,estimated,2063820,26.828
161.0,160.9992,93.28635159355677,2.798590547806703,estimated,2073690,26.4827
162.0,162.0019,93.26431539740257,2.7979294619220774,estimated,2082900,26.912
163.0,162.9988,93.24240666702849,2.7972722000108545,estimated,2092740,26.4567
164.0,164.0017,93.22036607550257,2.796610982265077,estimated,2101950,27.0473
165.0,164.999,93.19844855438502,2.7959534566315507,estimated,2111790,26.5533
166.0,166.0015,93.17641675360257,2.795292502608077,estimated,2121000,27.0407
167.0,166.9989,93.15449703479915,2.7946349110439743,estimated,2130840,26.5667
168.0,168.001,93.13247402476014,2.7939742207428044,estimated,2140050,27.0567
169.0,168.9984,93.11055430595673,2.793316629178702,estimated,2149890,26.7833
170.0,170.001,93.08852030748841,2.7926556092246524,estimated,2159100,26.9273
171.0,171.002,93.06652147199391,2.7919956441598175,estimated,2168970,27.1273
172.0,171.9996,93.04459735781877,2.791337920734563,estimated,2178150,27.1733
173.0,173.0008,93.02259412695254,2.790677823808576,estimated,2188020,26.972
174.0,174.0009,93.00061507063081,2.7900184521189244,estimated,2197230,27.024
175.0,174.9991,92.9786777703405,2.789360333110215,estimated,2235360,27.2107
176.0,175.9999,92.9566833302177,2.7887004999065312,estimated,2244660,26.36
177.0,176.9979,92.93475042529911,2.7880425127589734,estimated,2254380,27.3807
178.0,178.0001,92.91272521757425,2.7873817565272274,estimated,2264010,25.4787
179.0,178.9999,92.8907527543101,2.786722582629303,estimated,2273850,25.576
180.0,179.9989,92.86879787253288,2.7860639361759865,estimated,2283690,25.2733
181.0,180.999,92.84681881621114,2.7854045644863343,estimated,2292870,25.5267
182.0,181.9988,92.82484635294702,2.7847453905884105,estimated,2302710,25.73
183.0,182.9987,92.802871691997,2.78408615075991,estimated,2311890,25.7287
184.0,183.9989,92.78089043798941,2.7834267131396824,estimated,2321730,26.0307
185.0,185.0018,92.7588498464635,2.782765495393905,estimated,2330940,26.308
186.0,186.0007,92.73689716237213,2.782106914871164,estimated,2340780,26.1507
187.0,187.0,92.71493568753732,2.7814480706261193,estimated,2349960,26.2787
188.0,188.0018,92.69291927055589,2.780787578116677,estimated,2359830,26.3393
189.0,189.0002,92.67097757489385,2.7801293272468155,estimated,2369010,26.3513
190.0,190.0017,92.64896775097003,2.779469032529101,estimated,2378880,26.4187
191.0,191.0001,92.62702605530798,2.7788107816592396,estimated,2388060,26.6247
192.0,191.9994,92.60506458047317,2.778151937414195,estimated,2423850,25.2973
193.0,192.9995,92.58707263700997,2.777612179110299,estimated,2504220,25.0
194.0,193.9982,92.57366376414238,2.7772099129242713,estimated,2543220,27.1547
195.0,195.0002,92.56021058439539,2.776806317531862,estimated,2552580,26.9533
196.0,196.0019,92.54676143254655,2.7764028429763963,estimated,2562510,26.6913
197.0,196.9994,92.53336867127148,2.776001060138144,estimated,2571840,26.9273
198.0,197.9997,92.51993831628054,2.7755981494884163,estimated,2581770,26.3253
199.0,199.0015,92.50648782179897,2.7751946346539693,estimated,2591130,26.7833
200.0,199.9986,92.49310043105474,2.7747930129316423,estimated,2601030,26.1307
201.0,200.9983,92.47967813186008,2.7743903439558024,estimated,2610690,26.8253
202.0,202.0,92.46622898001121,2.7739868694003365,estimated,2620620,26.4607
203.0,203.0001,92.45280131028571,2.773584039308571,estimated,2629950,26.9
204.0,203.9984,92.43939780794896,2.773181934238469,estimated,2639850,26.37
205.0,205.0001,92.4259486561001,2.7727784596830034,estimated,2649180,27.0973
206.0,205.999,92.4125370979671,2.772376112939013,estimated,2659080,26.1987
207.0,206.9982,92.39912151193597,2.7719736453580794,estimated,2668380,27.0667
208.0,208.0019,92.38564550743294,2.7715693652229882,estimated,2678310,26.6167
209.0,209.0017,92.37222186560557,2.771166655968167,estimated,2687610,27.11
210.0,210.0018,92.35879419588005,2.7707638258764016,estimated,2697510,26.5153
211.0,210.9997,92.34539606407415,2.7703618819222244,estimated,2706780,27.0813
212.0,212.0003,92.3319616811851,2.769958850435553,estimated,2716680,26.6693
213.0,212.9997,92.31854340988855,2.7695563022966563,estimated,2725950,27.1227
214.0,214.0018,92.30508888750886,2.7691526666252657,estimated,2735850,26.78
215.0,215.0014,92.2916679309469,2.768750037928407,estimated,2745120,27.3067
216.0,215.9997,92.27826442861016,2.7683479328583047,estimated,2754990,26.8147
217.0,217.0012,92.26481796202671,2.7679445388608013,estimated,2764260,27.2427
218.0,217.9994,92.25141580232268,2.7675424740696806,estimated,2774130,27.108
219.0,218.9995,92.23798813259717,2.7671396439779152,estimated,2783430,26.6613
220.0,220.0004,92.22454972180999,2.7667364916543,estimated,2793270,27.1293
221.0,221.0002,92.21112607998259,2.766333782399478,estimated,2802900,25.6347
222.0,221.9992,92.19771317921689,2.765931395376507,estimated,2812860,25.332
223.0,223.0002,92.18427342579702,2.7655282027739103,estimated,2822730,25.452
224.0,224.0003,92.1708457560715,2.765125372682145,estimated,2831970,24.416
225.0,224.9993,92.15743285530579,2.7647229856591737,estimated,2841840,25.888
226.0,226.0003,92.1439931018859,2.764319793056577,estimated,2851080,26.0867
227.0,227.001,92.13055737636412,2.763916721290924,estimated,2860950,26.1607
228.0,228.0017,92.11712165084236,2.763513649525271,estimated,2870190,26.148
229.0,229.0011,92.10370337954582,2.7631111013863747,estimated,2880060,26.318
230.0,230.0018,92.09026765402406,2.762708029620722,estimated,2889300,26.4433
231.0,231.0011,92.07685072536022,2.7623055217608066,estimated,2899170,26.3093
232.0,231.9983,92.06346199198329,2.7619038597594985,estimated,2908380,26.818
233.0,233.0008,92.05000209907274,2.7615000629721824,estimated,2918280,26.1673
234.0,233.9983,92.0366093377977,2.7610982801339308,estimated,2927490,26.9147
235.0,235.0008,92.02314944488715,2.7606944833466147,estimated,2937390,26.188
236.0,235.9991,92.00974594255041,2.7602923782765125,estimated,2946600,26.8213
237.0,236.9988,91.99632364335574,2.7598897093006722,estimated,2956470,26.1707
238.0,238.001,91.98286777834333,2.7594860333503,estimated,2965710,26.9513
239.0,239.0018,91.96943071018886,2.759082921305666,estimated,2975580,26.4373
240.0,240.0005,91.95602183732129,2.7586806551196386,estimated,2984790,26.8213
241.0,241.0012,91.94258611179951,2.7582775833539857,estimated,2994660,27.488
242.0,242.0006,91.92916784050298,2.7578750352150894,estimated,3003960,26.7893
243.0,242.9992,91.9157603102681,2.757472809308043,estimated,3013740,27.1673
244.0,243.9997,91.90232727001177,2.757069818100353,estimated,3024060,25.4207
245.0,244.9986,91.88891571187877,2.756667471356363,estimated,3040830,25.7733
246.0,245.9979,91.87549878321492,2.756264963496448,estimated,3050670,26.118
247.0,246.9984,91.86206574295858,2.7558619722887574,estimated,3059880,26.1407
248.0,247.9991,91.84863001743682,2.7554589005231045,estimated,3069750,26.272
249.0,248.9992,91.8352023477113,2.755056070431339,estimated,3078960,26.6933
250.0,250.0018,91.82174111216807,2.754652233365042,estimated,3088830,26.3573
251.0,250.9979,91.80836714775094,2.754251014432528,estimated,3098010,26.888
252.0,251.9987,91.79493007959645,2.7538479023878937,estimated,3107880,26.4553
253.0,252.999,91.78149972460552,2.753444991738166,estimated,3117090,27.1287
254.0,254.0003,91.76805594328751,2.7530416782986253,estimated,3126960,26.206
255.0,255.0007,91.75462424566386,2.752638727369916,estimated,3136170,27.38
256.0,256.0012,91.74119120540752,2.7522357361622256,estimated,3146040,26.4733
257.0,257.0009,91.72776890621286,2.7518330671863858,estimated,3155250,27.33
258.0,257.998,91.71438151546863,2.7514314454640587,estimated,3165090,26.6353
259.0,259.0016,91.70090685359828,2.7510272056079486,estimated,3174330,27.5107
260.0,259.999,91.68751543495594,2.750625463048678,estimated,3184170,27.1447
261.0,261.0,91.67407568153604,2.750222270446081,estimated,3193680,25.9153
262.0,262.0006,91.66064129864698,2.7498192389594096,estimated,3203700,25.568
263.0,263.0019,91.64719751732896,2.7494159255198687,estimated,3213570,26.5507
264.0,263.9986,91.63381549711556,2.749014464913467,estimated,3222750,26.2047
265.0,264.9996,91.62037574369567,2.74861127231087,estimated,3232620,26.8433
266.0,265.9998,91.60694673133746,2.748208401940124,estimated,3241830,26.5233
267.0,267.0005,91.5935110058157,2.747805330174471,estimated,3251700,26.7
268.0,268.0009,91.58007930819205,2.7474023792457616,estimated,3260910,26.9367
269.0,269.0018,91.56664089740487,2.746999226922146,estimated,3270780,26.4593
270.0,269.9985,91.55325887719147,2.746597766315744,estimated,3279960,27.2
271.0,271.0006,91.53980435481178,2.7461941306443536,estimated,3289830,26.3393
272.0,271.9981,91.52641159353672,2.7457923478061015,estimated,3299010,27.18
273.0,273.0002,91.51295707115702,2.7453887121347105,estimated,3308880,26.562
274.0,274.0016,91.4995119472063,2.744985358416189,estimated,3318090,27.366
275.0,274.9999,91.48610844486954,2.7445832533460863,estimated,3327930,27.0413
276.0,275.9995,91.47268748830759,2.7441806246492275,estimated,3337230,26.6233
277.0,276.9998,91.45925713331665,2.7437777139994997,estimated,3347040,26.8233
278.0,278.0007,91.44581872252947,2.7433745616758842,estimated,3357270,26.1827
279.0,278.9992,91.43241253492732,2.7429723760478195,estimated,3366450,26.0833
280.0,279.998,91.41900231942702,2.742570069582811,estimated,3376290,26.8427
281.0,280.9999,91.40555048231276,2.7421665144693828,estimated,3385500,26.6
282.0,281.999,91.39213623891433,2.74176408716743,estimated,3395340,26.8247
283.0,283.0012,91.37868037390193,2.741360411217058,estimated,3404550,26.978
284.0,284.0,91.36527015840164,2.7409581047520493,estimated,3414390,26.392
285.0,285.002,91.35181697865465,2.7405545093596397,estimated,3423600,27.2847
286.0,286.0003,91.33841347631791,2.7401524042895375,estimated,3433440,26.274
287.0,286.999,91.32500460345034,2.7397501381035103,estimated,3447630,26.9387
288.0,288.0006,91.31155679423419,2.739346703827026,estimated,3456870,27.046
289.0,289.001,91.29812509661055,2.7389437528983165,estimated,3466680,27.558
290.0,290.0013,91.28469474161962,2.7385408422485886,estimated,3476970,25.7873
291.0,290.9997,91.27128989665017,2.7381386968995054,estimated,3486150,26.0433
292.0,291.9985,91.25787968114989,2.7377363904344967,estimated,3495990,26.4893
293.0,293.0011,91.24441844560664,2.737332553368199,estimated,3505200,26.794
294.0,293.9992,91.23101762853531,2.7369305288560595,estimated,3515040,26.624
295.0,295.0018,91.21755639299208,2.7365266917897624,estimated,3524250,27.182
296.0,296.001,91.20414080696095,2.7361242242088286,estimated,3534090,26.3767
297.0,297.0003,91.19072387829713,2.735721716348914,estimated,3544380,27.2587
298.0,297.9991,91.17731366279683,2.735319409883905,estimated,3554220,26.6427
299.0,299.0014,91.16385645515172,2.7349156936545516,estimated,3563430,27.1813
300.0,300.0007,91.15043952648789,2.7345131857946363,estimated,3573270,27.0267
301.0,300.9987,91.13704005204927,2.734111201561478,estimated,3582450,27.1853
302.0,302.0014,91.12357747387333,2.7337073242161996,estimated,3592320,27.2973
303.0,302.9996,91.11017531416928,2.7333052594250784,estimated,3602610,25.5873
304.0,304.0019,91.09671810652418,2.7329015431957253,estimated,3611820,26.2073
305.0,305.0009,91.08330520575846,2.732499156172754,estimated,3621660,26.374
306.0,305.9985,91.06991110185069,2.7320973330555205,estimated,3630840,26.694
307.0,307.0019,91.05643912524577,2.7316931737573733,estimated,3640710,26.5227
308.0,308.0,91.04303830817445,2.7312911492452336,estimated,3649890,26.8633
309.0,309.0011,91.02959721212184,2.7308879163636552,estimated,3659760,26.4973
310.0,309.9989,91.01620042294866,2.7304860126884596,estimated,3668940,27.1193
311.0,311.0018,91.00273515950728,2.7300820547852185,estimated,3678810,26.4813
312.0,311.9994,90.98934105559951,2.7296802316679853,estimated,3687990,27.048
313.0,313.0019,90.97588116268898,2.7292764348806693,estimated,3697860,27.3327
314.0,314.0011,90.96246557665785,2.7288739672997355,estimated,3707100,26.7427
315.0,315.0002,90.94905133325945,2.7284715399977832,estimated,3716910,27.59
316.0,316.0005,90.93562097826852,2.7280686293480554,estimated,3727200,26.0253
317.0,316.9985,90.92222150382989,2.7276666451148968,estimated,3736380,26.1647
318.0,318.0016,90.9087535551231,2.727262606653693,estimated,3746250,26.4744
319.0,319.0003,90.89534468225553,2.726860340467666,estimated,3755430,26.4607
320.0,319.9981,90.88194789308233,2.72645843679247,estimated,3765270,26.9887
321.0,320.9994,90.86850411176431,2.7260551233529293,estimated,3774480,26.802
322.0,321.9979,90.85509792416215,2.7256529377248646,estimated,3784320,26.6347
323.0,322.9997,90.84164742968058,2.7252494228904176,estimated,3793530,27.12
324.0,323.9981,90.82824258471113,2.724847277541334,estimated,3803370,26.9967
325.0,325.0003,90.81478671969873,2.724443601590962,estimated,3812580,26.96
326.0,325.9985,90.80138455999469,2.7240415367998407,estimated,3822420,27.208
327.0,327.0,90.78793809341126,2.7236381428023377,estimated,3832230,25.6833
328.0,328.0005,90.77450505315491,2.7232351515946474,estimated,3841920,25.6193
329.0,329.0008,90.76107469816398,2.7228322409449195,estimated,3851760,26.596
330.0,329.9985,90.7476792516235,2.722430377548705,estimated,3860940,26.506
331.0,331.0004,90.73422741450923,2.722026822435277,estimated,3870810,26.5313
332.0,332.0017,90.72078363319119,2.721623508995736,estimated,3880020,27.078
333.0,333.0,90.70738013085446,2.7212214039256337,estimated,3889860,26.4787
334.0,334.0017,90.69393097900561,2.720817929370168,estimated,3899070,27.3353
335.0,335.0013,90.68051002244363,2.720415300673309,estimated,3908910,26.7187
336.0,335.9996,90.66710652010688,2.7200131956032068,estimated,3918090,27.37
337.0,337.0001,90.65367347985055,2.7196102043955164,estimated,3927930,27.2747
338.0,338.0,90.64024849539047,2.719207454861714,estimated,3947100,26.5167
339.0,338.9996,90.6268275388285,2.7188048261648547,estimated,3957150,25.558
340.0,340.0001,90.61339449857215,2.7184018349571644,estimated,3966990,26.1893
341.0,340.9994,90.59997756990832,2.7179993270972496,estimated,3976170,26.5307
342.0,342.0002,90.58654050175384,2.717596215052615,estimated,3986010,26.582
343.0,342.9994,90.57312491572272,2.7171937474716814,estimated,3995190,26.83
344.0,344.0005,90.55968381967011,2.7167905145901035,estimated,4005210,14.9093
345.0,344.9996,90.54626957627171,2.716388087288151,estimated,4014690,15.098
346.0,345.9999,90.53283922128078,2.7159851766384233,estimated,4024920,14.842
347.0,346.9999,90.51941289418797,2.715582386825639,estimated,4035390,13.572
348.0,348.0015,90.50596508497182,2.7151789525491545,estimated,4045230,14.242
349.0,348.9986,90.49257769422759,2.714777330826828,estimated,4055460,14.7833
350.0,350.0014,90.47911377341893,2.714373413202568,estimated,4065000,15.08
351.0,350.9987,90.46572369740929,2.7139717109222787,estimated,4075230,15.0587
352.0,352.0002,90.45227723082584,2.7135683169247753,estimated,4084770,14.924
353.0,353.001,90.43884016267137,2.7131652048801413,estimated,4095060,15.7227
354.0,353.9987,90.42544471613088,2.7127633414839267,estimated,4105830,14.5093
355.0,355.0005,90.41199422164932,2.7123598266494797,estimated,4115370,14.8833
356.0,356.0015,90.39855446822943,2.711956634046883,estimated,4125600,14.1587
357.0,357.0005,90.38514156746372,2.7115542470239116,estimated,4135110,15.464
358.0,358.0001,90.37172061090176,2.7111516183270528,estimated,4145340,15.2867
359.0,358.9995,90.35830233960522,2.7107490701881565,estimated,4154700,27.6533
360.0,360.0,90.34486929934887,2.710346078980466,estimated,4164540,27.7213
361.0,360.9989,90.33145774121586,2.709943732236476,estimated,4174830,25.7907
362.0,362.0014,90.31799784830534,2.7095399354491603,estimated,4184040,26.518
363.0,362.9985,90.30461045756111,2.7091383137268332,estimated,4193880,26.59
364.0,363.9995,90.29117070414121,2.7087351211242363,estimated,4236210,25.5407
365.0,364.9999,90.27812809597648,2.7083438428792945,estimated,4265070,25.422
366.0,365.9982,90.2670311732527,2.708010935197581,estimated,4361550,25.4293
