efc,efc_actual,soh,capacity_ah,measurement_type,timestamp_s,temperature_c
95.0,94.9992,94.81725406064075,2.8445176218192225,estimated,1263660,27.9653
96.0,95.9984,94.79649959573929,2.843894987872179,estimated,1273560,27.3747
97.0,96.9981,94.77573474529696,2.8432720423589086,estimated,1282800,27.3447
98.0,97.998,94.75496574063827,2.842648972219148,estimated,1292700,26.938
99.0,98.9984,94.73418635043869,2.8420255905131606,estimated,1301940,27.4987
100.0,99.9987,94.71340903734729,2.841402271120419,estimated,1311840,27.1233
101.0,100.9996,94.69261926160684,2.840778577848205,estimated,1321080,27.5133
102.0,102.0006,94.6718274087582,2.840154822262746,estimated,1330980,27.0767
103.0,102.9982,94.65110617758758,2.8395331853276273,estimated,1340190,27.8053
104.0,103.998,94.63033925003707,2.838910177501112,estimated,1350090,27.0567
105.0,104.9979,94.60957024537836,2.838287107361351,estimated,1359330,27.738
106.0,106.002,94.58871400217626,2.8376614200652877,estimated,1369260,26.6807
107.0,107.0001,94.56798238546475,2.8370394715639424,estimated,1378470,27.6573
108.0,107.9996,94.54722168923877,2.836416650677163,estimated,1388370,26.668
109.0,109.0019,94.52640283398384,2.835792085019515,estimated,1397610,27.4687
110.0,110.0017,94.50563590643331,2.8351690771929996,estimated,1407510,26.4747
111.0,110.9993,94.4849146752627,2.834547440257881,estimated,1416720,27.6127
112.0,112.0013,94.46410205133229,2.8339230615399686,estimated,1426620,27.262
113.0,112.9989,94.44338082016166,2.83330142460485,estimated,1435830,27.7947
114.0,114.0016,94.42255365647402,2.8326766096942206,estimated,1445730,26.7847
115.0,115.0006,94.40180334578892,2.832054100373668,estimated,1454940,27.418
116.0,116.0012,94.381019801373,2.83143059404119,estimated,1464840,26.828
117.0,116.9994,94.3602861075533,2.8308085832265992,estimated,1474050,27.2513
118.0,118.001,94.33948179205562,2.8301844537616687,estimated,1483950,27.0393
119.0,119.0004,94.31872317293781,2.829561695188134,estimated,1493160,27.1147
120.0,120.0008,94.29794378273824,2.8289383134821473,estimated,1503060,26.892
121.0,120.9998,94.27719347205313,2.828315804161594,estimated,1512270,27.3667
122.0,122.0001,94.25641615896173,2.827692484768852,estimated,1795440,26.5547
123.0,122.9994,94.2356596169521,2.827069788508563,estimated,1804650,26.9007
124.0,124.0005,94.2148656869953,2.826445970609859,estimated,1814550,26.5827
125.0,125.0006,94.19409252812025,2.8258227758436076,estimated,1823760,26.9273
126.0,125.9989,94.1733567571924,2.825200702715772,estimated,1833630,26.5533
127.0,126.9986,94.15259190675006,2.8245777572025017,estimated,1842840,26.876
128.0,128.0002,94.13178759125236,2.8239536277375707,estimated,1852740,26.486
129.0,129.0003,94.11101443237732,2.8233304329713196,estimated,1861950,26.7253
130.0,129.9989,94.09027243012493,2.8227081729037478,estimated,1871820,26.7853
131.0,130.9992,94.06949511703353,2.8220848535110057,estimated,1881030,26.7127
132.0,132.0013,94.04868041599495,2.8214604124798486,estimated,1890930,26.428
133.0,133.001,94.0279155655526,2.8208374669665783,estimated,1900140,26.6293
134.0,133.9999,94.0071673319757,2.820215019959271,estimated,1910010,26.8633
135.0,135.0007,93.9863796333434,2.819591389000302,estimated,1919220,26.9213
136.0,136.0001,93.9656210142256,2.818968630426768,estimated,1929090,26.5487
137.0,137.0,93.94485200956692,2.8183455602870073,estimated,1938300,26.9293
138.0,138.001,93.92406015671827,2.817721804701548,estimated,1948200,26.6533
139.0,138.9985,93.90334100265582,2.817100230079675,estimated,1957380,26.7433
140.0,140.0009,93.88252007029271,2.8164756021087816,estimated,1967280,26.5013
141.0,141.0013,93.86174068009313,2.8158522204027943,estimated,1976490,26.6747
142.0,142.0001,93.8409945236244,2.815229835708732,estimated,1986360,26.56
143.0,143.0007,93.82021097920847,2.814606329376254,estimated,1995570,26.7633
144.0,143.9997,93.79946066852337,2.813983820055701,estimated,2005440,26.8827
145.0,145.0,93.77868335543198,2.8133605006629594,estimated,2014650,26.684
146.0,145.9979,93.75795589293682,2.8127386767881046,estimated,2024520,26.5993
147.0,146.9991,93.73715988587183,2.812114796576155,estimated,2033730,26.8567
148.0,148.0013,93.71634310772508,2.8114902932317523,estimated,2043630,26.6153
149.0,148.998,93.69564057052804,2.810869217115841,estimated,2052810,26.698
150.0,150.0012,93.67480302129952,2.8102440906389856,estimated,2062710,26.5933
151.0,151.0015,93.65402570820812,2.8096207712462435,estimated,2071920,27.1413
152.0,152.0004,93.6332774746312,2.808998324238936,estimated,2081790,26.7707
153.0,153.0012,93.61248977599891,2.8083746932799674,estimated,2091000,27.0087
154.0,154.0004,93.59173531109745,2.8077520593329237,estimated,2100870,26.6767
155.0,155.0013,93.57094553535701,2.8071283660607103,estimated,2110080,26.9153
156.0,156.0002,93.55019730178007,2.8065059190534023,estimated,2119950,26.586
157.0,157.0004,93.52942206579687,2.805882661973906,estimated,2129160,27.0313
158.0,157.9992,93.50867590932812,2.8052602772798436,estimated,2139030,26.78
159.0,159.0009,93.48786951672224,2.8046360855016674,estimated,2148240,26.9167
160.0,159.9998,93.46712128314532,2.8040136384943595,estimated,2158110,26.5387
161.0,161.0007,93.44633150740486,2.803389945222146,estimated,2167320,27.1487
162.0,161.998,93.42561650755877,2.802768495226763,estimated,2177190,26.6673
163.0,162.9988,93.40482880892648,2.8021448642677944,estimated,2186400,27.1047
164.0,164.0017,93.3839974910225,2.801519924730675,estimated,2196300,26.3313
165.0,164.9981,93.36330118514998,2.8008990355544996,estimated,2233470,25.7233
166.0,165.9993,93.342505178085,2.80027515534255,estimated,2242680,27.3473
167.0,166.9989,93.32174240475084,2.799652272142525,estimated,2252550,26.7447
168.0,168.0006,93.30093601214497,2.7990280803643492,estimated,2261760,27.4053
169.0,168.9995,93.28018777856805,2.7984056333570413,estimated,2271630,26.908
170.0,170.0009,93.2593876172867,2.7977816285186012,estimated,2280840,27.488
171.0,171.0006,93.23862276684437,2.797158683005331,estimated,2290710,26.8433
172.0,172.0017,93.21782883688755,2.7965348651066266,estimated,2299920,27.5487
173.0,172.9994,93.19710552860876,2.7959131658582628,estimated,2309790,27.2373
174.0,173.9999,93.176324061301,2.7952897218390302,estimated,2319000,27.426
175.0,174.9998,93.15555505664231,2.7946666516992695,estimated,2328870,27.296
176.0,176.0001,93.13477774355091,2.7940433323065275,estimated,2338110,27.052
177.0,177.0006,93.11399627624316,2.793419888287295,estimated,2347950,27.3773
178.0,177.9992,93.09325427399077,2.792797628219723,estimated,2357250,26.4867
179.0,178.9982,93.07250396330566,2.79217511889917,estimated,2367000,27.4247
180.0,179.9997,93.05170172491616,2.7915510517474846,estimated,2376540,25.8133
181.0,181.0004,93.03091610339206,2.7909274831017616,estimated,2386110,27.2993
182.0,182.0004,93.01014502162518,2.7903043506487553,estimated,2421450,25.66
183.0,183.0001,92.99201126875275,2.7897603380625826,estimated,2468190,24.9607
184.0,183.998,92.97876833380894,2.7893630500142685,estimated,2546850,26.4867
185.0,185.0011,92.96545639068626,2.788963691720588,estimated,2556240,27.2347
186.0,185.9991,92.95221212866208,2.7885663638598626,estimated,2566170,26.668
187.0,187.0019,92.93890416678047,2.7881671250034143,estimated,2575560,26.8373
188.0,187.9989,92.92567317555994,2.7877701952667984,estimated,2585490,26.6013
189.0,188.9984,92.91240900733033,2.7873722702199095,estimated,2594850,26.8327
190.0,189.9984,92.8991382036989,2.7869741461109667,estimated,2607120,26.4347
191.0,190.9986,92.88586474590672,2.7865759423772016,estimated,2616480,26.3707
192.0,192.0004,92.87257005482876,2.7861771016448627,estimated,2626440,26.3887
193.0,192.9989,92.85931915740277,2.785779574722083,estimated,2635770,26.2287
194.0,194.0019,92.84600854136043,2.785380256240813,estimated,2645730,25.8867
195.0,194.998,92.83278949386316,2.784983684815895,estimated,2655030,26.0707
196.0,196.0019,92.81946693409756,2.784584008022927,estimated,2664990,25.962
197.0,196.9998,92.80622399915376,2.784186719974613,estimated,2674290,26.086
198.0,197.9981,92.7929757558885,2.783789272676655,estimated,2684220,26.124
199.0,199.0013,92.77966248568545,2.7833898745705636,estimated,2693550,26.264
200.0,199.9984,92.76643016738456,2.7829929050215365,estimated,2703450,26.1073
201.0,200.9984,92.75315936375311,2.7825947809125933,estimated,2712750,26.3607
202.0,202.0001,92.7398659997555,2.782195979992665,estimated,2722680,26.3773
203.0,203.0008,92.72658590656152,2.781797577196846,estimated,2731980,26.2667
204.0,204.0016,92.7133044862872,2.7813991345886158,estimated,2741910,26.6767
205.0,205.0002,92.70005226178083,2.781001567853425,estimated,2751180,26.5273
206.0,205.9984,92.68680534559593,2.780604160367878,estimated,2761080,26.4607
207.0,206.9981,92.6735385232056,2.7802061556961677,estimated,2770350,26.5893
208.0,207.9988,92.66025843001162,2.7798077529003486,estimated,2780280,26.7973
209.0,208.9982,92.64699558886237,2.779409867665871,estimated,2789550,26.7587
210.0,210.0015,92.63368099157894,2.7790104297473683,estimated,2799480,26.8693
211.0,210.9985,92.6204500003584,2.778613500010752,estimated,2808720,26.8813
212.0,212.0012,92.60714336555716,2.778214300966715,estimated,2818650,26.8467
213.0,212.9993,92.59389777645262,2.777816933293579,estimated,2827890,27.0107
214.0,214.0018,92.58059379581212,2.7774178138743637,estimated,2837820,26.6533
215.0,214.9996,92.56735218794869,2.7770205656384603,estimated,2847060,27.284
216.0,215.9998,92.5540787301565,2.7766223619046952,estimated,2856960,26.638
217.0,216.9986,92.54082385148944,2.776224715544683,estimated,2866200,27.308
218.0,217.9992,92.52754508537583,2.7758263525612747,estimated,2876100,26.5607
219.0,218.9985,92.51428357130692,2.7754285071392077,estimated,2885340,27.456
220.0,219.999,92.50100613227369,2.7750301839682106,estimated,2895240,26.466
221.0,220.9997,92.4877260390797,2.774631781172391,estimated,2904480,27.4707
222.0,222.0012,92.47443532924282,2.7742330598772846,estimated,2914380,26.6027
223.0,223.0019,92.46115523604885,2.7738346570814656,estimated,2923620,27.564
224.0,223.9982,92.44793353439084,2.7734380060317254,estimated,2933490,26.842
225.0,224.9988,92.43465476827724,2.773039643048317,estimated,2942730,27.612
226.0,226.001,92.42135476887782,2.7726406430663344,estimated,2952630,27.1787
227.0,226.9983,92.40811979641617,2.7722435938924854,estimated,2961840,27.3787
228.0,228.0001,92.39482510533821,2.7718447531601464,estimated,2971740,27.346
229.0,229.0007,92.38154633922461,2.771446390176738,estimated,2981100,26.742
230.0,229.9988,92.36830075012006,2.7710490225036017,estimated,2990850,27.738
231.0,230.9997,92.35501800276536,2.770650540082961,estimated,3001170,25.674
232.0,231.9983,92.341765778259,2.77025297334777,estimated,3010380,26.036
233.0,232.9987,92.32848966630613,2.7698546899891836,estimated,3020250,26.018
234.0,234.0003,92.31519762938888,2.7694559288816665,estimated,3036210,26.862
235.0,235.0009,92.30191886327526,2.769057565898258,estimated,3046080,26.9147
236.0,236.0005,92.2886533679653,2.7686596010389586,estimated,3055290,27.0087
237.0,237.0005,92.27538256433384,2.7682614769300153,estimated,3065160,26.8207
238.0,238.0003,92.26211441486315,2.7678634324458944,estimated,3074370,27.0793
239.0,239.0014,92.24882901334772,2.767464870400431,estimated,3084240,27.05
240.0,239.9981,92.23560200336826,2.7670680601010478,estimated,3093420,27.4327
241.0,240.999,92.22231925601356,2.766669577680407,estimated,3103290,26.798
242.0,241.9993,92.20904447114103,2.766271334134231,estimated,3112500,27.79
243.0,242.9989,92.19577897583106,2.7658733692749315,estimated,3122370,26.9093
244.0,243.9995,92.18250020971745,2.765475006291523,estimated,3131580,27.734
245.0,244.9996,92.16922807900563,2.7650768423701693,estimated,3141450,27.0867
246.0,246.0008,92.15594135040985,2.7646782405122954,estimated,3150660,27.9247
247.0,247.0007,92.14267187385877,2.7642801562157633,estimated,3160530,27.0227
248.0,248.002,92.12938381818262,2.7638815145454787,estimated,3169740,27.8773
249.0,248.9989,92.11615415404245,2.7634846246212734,estimated,3179580,27.712
250.0,250.0004,92.10286344420557,2.763085903326167,estimated,3188790,28.02
251.0,251.0019,92.08957273436869,2.7626871820310606,estimated,3198660,27.812
252.0,252.0003,92.07632316402305,2.7622896949206917,estimated,3207990,27.0953
253.0,253.0001,92.06305501455235,2.7618916504365707,estimated,3217710,28.0787
254.0,254.001,92.04977226719765,2.7614931680159294,estimated,3228000,26.0307
255.0,254.999,92.0365280051735,2.7610958401552046,estimated,3237180,26.2053
256.0,256.0002,92.02324127657769,2.7606972382973307,estimated,3247050,26.7013
257.0,257.0019,92.00994791258009,2.7602984373774024,estimated,3256260,26.8913
258.0,258.0016,91.99668109018974,2.759900432705692,estimated,3266130,26.878
259.0,258.9991,91.98344346356738,2.7595033039070214,estimated,3275310,26.97
260.0,260.0011,91.97014611832869,2.7591043835498605,estimated,3285180,27.0607
261.0,260.9991,91.95690185630451,2.7587070556891353,estimated,3294360,27.2793
262.0,262.0002,91.9436164547891,2.7583084936436726,estimated,3304230,27.0027
263.0,262.9988,91.93036423028272,2.757910926908482,estimated,3313410,27.8007
264.0,263.9995,91.91708413708875,2.757512524112663,estimated,3323280,26.83
265.0,265.0013,91.90378944601078,2.7571136833803234,estimated,3332490,28.05
266.0,265.9983,91.89055845479025,2.7567167536437074,estimated,3342330,26.938
267.0,267.0004,91.87725978247117,2.7563177934741354,estimated,3351540,27.8973
268.0,268.0016,91.8639730538754,2.755919191616262,estimated,3361410,27.3813
269.0,268.9998,91.8507261376905,2.755521784130715,estimated,3370590,27.7693
270.0,270.0015,91.83743277369288,2.7551229832107866,estimated,3380460,27.642
271.0,270.9993,91.82419116582943,2.7547257349748833,estimated,3389760,26.7767
272.0,272.0002,91.81090841847475,2.7543272525542424,estimated,3399540,28.13
273.0,273.0013,91.7976230169593,2.753928690508779,estimated,3409830,26.2513
274.0,273.9991,91.78438140909586,2.753531442272876,estimated,3419010,26.4693
275.0,275.0013,91.77108140969644,2.753132442290893,estimated,3428880,27.0053
276.0,275.9989,91.75784245599372,2.7527352736798116,estimated,3438060,27.0307
277.0,276.9984,91.74457828776411,2.7523373486329232,estimated,3451050,27.1113
278.0,278.0011,91.73127165296287,2.751938149588886,estimated,3460260,27.8607
279.0,278.9996,91.71802075553688,2.7515406226661066,estimated,3470100,27.0413
280.0,279.9984,91.7047658768698,2.751142976306094,estimated,3479280,27.8327
281.0,281.0,91.69147383995256,2.750744215198577,estimated,3489150,27.086
282.0,281.9984,91.67822426960693,2.750346728088208,estimated,3498330,27.762
283.0,282.9995,91.66493886809151,2.749948166042745,estimated,3508200,27.3673
284.0,283.9989,91.65167602694225,2.7495502808082675,estimated,3517380,27.664
285.0,284.9996,91.63839593374826,2.749151878012448,estimated,3527250,27.628
286.0,286.0001,91.62511849471503,2.748753554841451,estimated,3536520,27.5967
287.0,286.9985,91.6118689243694,2.748356067731082,estimated,3546360,27.9387
288.0,287.9983,91.5986007748987,2.747958023246961,estimated,3556650,25.9653
289.0,289.0009,91.58529546717781,2.7475588640153346,estimated,3565860,26.5707
290.0,289.9981,91.57206182179655,2.7471618546538963,estimated,3575700,26.8927
291.0,290.9994,91.5587737661204,2.7467632129836117,estimated,3584910,26.9507
292.0,292.0007,91.54548571044424,2.746364571313327,estimated,3594780,27.074
293.0,293.0006,91.53221623389317,2.745966487016795,estimated,3603960,27.4347
294.0,293.9988,91.51896931770827,2.745569079531248,estimated,3613800,27.3233
295.0,295.0016,91.50566135582667,2.7451698406748,estimated,3623010,27.4947
296.0,296.0018,91.4923878980345,2.744771636941035,estimated,3632880,27.0373
297.0,297.0007,91.47913169228707,2.744373950768612,estimated,3642060,27.886
298.0,297.9985,91.46589008442362,2.7439767025327084,estimated,3651900,27.1
299.0,299.0018,91.45257548714021,2.7435772646142063,estimated,3661110,28.0887
300.0,299.9983,91.43935113132147,2.7431805339396442,estimated,3670950,27.764
301.0,301.0002,91.42605511316316,2.7427816533948945,estimated,3680160,28.0093
302.0,302.0,91.41278696369244,2.742383608910773,estimated,3690000,28.17
303.0,303.0002,91.39951350590026,2.741985405177008,estimated,3699930,25.896
304.0,303.9987,91.3862626084743,2.741587878254229,estimated,3709470,26.108
305.0,305.0017,91.37295199243196,2.741188559772959,estimated,3719340,26.8373
306.0,306.0009,91.35969180544343,2.740790754163303,estimated,3728520,27.214
307.0,306.9988,91.34644887049961,2.7403934661149885,estimated,3738360,26.838
308.0,307.9985,91.33318204810928,2.739995461443278,estimated,3747540,27.3867
309.0,309.0011,91.3198767403884,2.739596302211652,estimated,3757410,26.984
310.0,309.9999,91.30662186172133,2.7391986558516397,estimated,3766590,27.6887
311.0,311.0018,91.29332584356298,2.7387997753068896,estimated,3776460,27.0773
312.0,312.001,91.28006565657446,2.7384019696972337,estimated,3785640,27.85
313.0,312.9979,91.26683599243428,2.7380050797730284,estimated,3795480,27.0913
314.0,313.9983,91.25355988048139,2.737606796414442,estimated,3804660,27.9313
315.0,314.9998,91.24026917064452,2.7372080751193355,estimated,3814530,27.7233
316.0,315.999,91.22700898365599,2.7368102695096796,estimated,3823740,27.628
317.0,317.0011,91.21371031133692,2.7364113093401077,estimated,3833580,27.672
318.0,318.0012,91.20043818062513,2.7360131454187537,estimated,3843870,26.408
319.0,319.0001,91.18718197487769,2.735615459246331,estimated,3853050,26.8667
320.0,319.9986,91.17393107745171,2.7352179323235513,estimated,3862890,26.7753
321.0,320.9991,91.16065363841845,2.7348196091525536,estimated,3872070,27.2427
322.0,322.0006,91.14736292858157,2.734420887857447,estimated,3881940,27.2487
323.0,323.0006,91.13409212495013,2.734022763748504,estimated,3891120,27.378
324.0,323.9979,91.12085715248851,2.7336257145746554,estimated,3900960,27.0613
325.0,324.9986,91.10757705929453,2.733227311778836,estimated,3910140,27.7273
326.0,326.0014,91.09426909741293,2.7328280729223877,estimated,3920010,27.0147
327.0,327.0007,91.08100758334405,2.732430227500321,estimated,3929190,27.9993
328.0,328.0,91.06774606927513,2.732032382078254,estimated,3950160,27.5407
329.0,329.0006,91.05446730316153,2.731634019094846,estimated,3959340,27.9633
330.0,330.0015,91.04118455580684,2.731235536674205,estimated,3969210,27.9273
331.0,330.9999,91.0279349854612,2.730838049563836,estimated,3978930,26.014
332.0,332.002,91.01463631314215,2.7304390893942645,estimated,3988680,26.2753
333.0,333.0012,91.00137612615362,2.7300412837846086,estimated,3998520,18.5693
334.0,333.9997,90.98812522872764,2.729643756861829,estimated,4007970,15.1753
335.0,335.0,90.9748504438551,2.7292455133156532,estimated,4018230,14.4607
336.0,335.9979,90.96160750891129,2.7288482252673387,estimated,4027710,15.344
337.0,337.0002,90.94830618243151,2.7284491854729453,estimated,4037970,14.6453
338.0,337.9994,90.93504599544299,2.7280513798632895,estimated,4047510,15.162
339.0,339.0008,90.92175661268645,2.7276526983805938,estimated,4057830,15.4187
340.0,339.9986,90.90851500482302,2.7272554501446904,estimated,4068540,14.52
341.0,340.9987,90.89524287411122,2.7268572862233365,estimated,4078050,14.0407
342.0,342.0018,90.88193093098852,2.7264579279296557,estimated,4088370,14.7887
343.0,342.9991,90.8686959585269,2.726060878755807,estimated,4097850,15.158
344.0,343.9989,90.8554278090562,2.7256628342716858,estimated,4108110,15.182
345.0,344.9999,90.84214373462113,2.7252643120386337,estimated,4117650,15.6047
346.0,346.0003,90.82886762266824,2.7248660286800472,estimated,4127970,15.0447
347.0,346.9997,90.81560478151899,2.7244681434455695,estimated,4138650,14.1033
348.0,348.0007,90.80232070708392,2.7240696212125175,estimated,4148160,19.3713
349.0,349.0006,90.78905123053285,2.7236715369159854,estimated,4158060,27.5267
350.0,350.0004,90.77578308106213,2.723273492431864,estimated,4167240,28.1793
351.0,350.9985,90.7625374919576,2.722876124758728,estimated,4177080,27.66
352.0,351.9989,90.74926138000473,2.7224778414001416,estimated,4186260,27.9067
353.0,352.9997,90.73597995973039,2.7220793987919114,estimated,4196130,27.436
354.0,353.9997,90.72270915609893,2.721681274682968,estimated,4239030,25.9307
355.0,355.0,90.71039215372674,2.7213117646118024,estimated,4272480,25.7467
356.0,355.9997,90.7003843346229,2.721011530038687,estimated,4363470,27.8153
357.0,356.9993,90.69037751660129,2.7207113254980384,estimated,4419060,28.1527
358.0,358.0002,90.68035768451061,2.7204107305353182,estimated,4428990,27.498
359.0,358.9999,90.67034986540676,2.720110495962203,estimated,4438320,27.9893
360.0,360.0014,90.66032402682268,2.7198097208046805,estimated,4448250,27.48
361.0,360.9999,90.65032822070566,2.71950984662117,estimated,4457580,27.8833
362.0,362.002,90.64029637562817,2.719208891268845,estimated,4467510,27.242
363.0,362.9991,90.63031458466244,2.7189094375398732,estimated,4476810,28.3107
364.0,363.998,90.62031477421647,2.718609443226494,estimated,4486710,27.6267
365.0,365.0018,90.61026591074098,2.7183079773222296,estimated,4496040,28.3887
366.0,365.9981,90.60029212843314,2.718008763852994,estimated,4505910,27.3033
