efc,soh,capacity_ah,type,temperature_c
833.0,85.78987132941141,2.5736961398823426,estimated,25.166
834.0,85.7829704404372,2.573489113213116,estimated,26.1867
835.0,85.77604188981763,2.573281256694529,estimated,26.9913
836.0,85.7691244038562,2.573073732115686,estimated,25.1807
837.0,85.76280781286235,2.5728842343858704,estimated,24.97
838.0,85.75683879799816,2.5727051639399448,estimated,27.112
839.0,85.75083447414289,2.5725250342242867,estimated,27.1953
840.0,85.74486007316143,2.572345802194843,estimated,25.2727
841.0,85.73887130920053,2.5721661392760162,estimated,26.158
842.0,85.73288434061207,2.571986530218362,estimated,26.2033
843.0,85.7269147272904,2.571807441818712,estimated,27.016
844.0,85.72092775870193,2.571627832761058,estimated,26.798
845.0,85.71493660091114,2.5714480980273344,estimated,25.8113
846.0,85.70895980609978,2.5712687941829935,estimated,25.764
847.0,85.70296864830897,2.5710890594492692,estimated,26.1987
848.0,85.69698467200789,2.570909540160237,estimated,26.9453
849.0,85.6909911203872,2.570729733611616,estimated,26.71
850.0,85.68501552249079,2.5705504656747236,estimated,26.27
851.0,85.67902197087008,2.5703706591261026,estimated,25.7227
852.0,85.67305116063348,2.570191534819004,estimated,26.1773
853.0,85.66706000284267,2.5700118000852803,estimated,26.9793
854.0,85.66106405739208,2.5698319217217622,estimated,26.804
855.0,85.65508786103817,2.569652635831145,estimated,25.9373
856.0,85.64910448319458,2.569473134495837,estimated,25.8687
857.0,85.64310973465892,2.5692932920397675,estimated,26.1827
858.0,85.63713293984753,2.569113988195426,estimated,27.0007
859.0,85.63116033423849,2.5689348100271547,estimated,26.8613
860.0,85.62516618416034,2.56875498552481,estimated,25.0053
861.0,85.61919118472137,2.5685757355416414,estimated,26.1347
862.0,85.61319284544088,2.568395785363226,estimated,26.2113
863.0,85.6072088691398,2.568216266074194,estimated,27.0593
864.0,85.6012350666158,2.568037051998474,estimated,27.0053
865.0,85.5952415149951,2.567857245449853,estimated,25.4233
866.0,85.58925574332159,2.5676776722996477,estimated,26.4353
867.0,85.58328074388264,2.567498422316479,estimated,26.2333
868.0,85.57729437375166,2.5673188312125497,estimated,27.1167
869.0,85.57131638202532,2.5671394914607597,estimated,27.3433
870.0,85.56532043657472,2.5669596130972416,estimated,25.9887
871.0,85.55933167261384,2.566779950178415,estimated,26.6747
872.0,85.5533488932277,2.566600466796831,estimated,26.3727
873.0,85.5473607277243,2.566420821831729,estimated,27.2613
874.0,85.5413821375405,2.5662414641262146,estimated,25.2653
875.0,85.53540534272912,2.5660621602818736,estimated,26.254
876.0,85.52941298802335,2.565882389640701,estimated,26.9167
877.0,85.52343260246714,2.565702978074014,estimated,26.684
878.0,85.51744623233616,2.5655233869700846,estimated,25.86
879.0,85.51145268071546,2.5653435804214637,estimated,26.0413
880.0,85.50546810595688,2.5651640431787066,estimated,26.4053
881.0,85.49949849263524,2.564984954779057,estimated,27.0787
882.0,85.49351451633414,2.5648054354900243,estimated,27.068
883.0,85.48752575237324,2.5646257725711976,estimated,25.484
884.0,85.4815262161778,2.564445786485334,estimated,26.5293
885.0,85.47554164141924,2.564266249242577,estimated,26.376
886.0,85.46956783889524,2.564087035166857,estimated,27.12
887.0,85.46358505950911,2.5639075517852734,estimated,25.278
888.0,85.45760407549542,2.5637281222648625,estimated,26.34
889.0,85.45160693312987,2.563548207993896,estimated,26.7687
890.0,85.4456247522012,2.563368742566036,estimated,26.6687
891.0,85.4396437681875,2.563189313045625,estimated,25.8693
892.0,85.43366098880135,2.5630098296640407,estimated,26.1173
893.0,85.42768180016009,2.5628304540048026,estimated,26.3067
894.0,85.42168166550715,2.5626504499652145,estimated,27.1107
895.0,85.41570307532336,2.5624710922597007,estimated,27.0473
896.0,85.40971490981994,2.562291447294598,estimated,25.9307
897.0,85.40374050883847,2.562112215265154,estimated,26.5913
898.0,85.39776072173971,2.5619328216521913,estimated,26.4753
899.0,85.39175699634193,2.561752709890258,estimated,27.236
900.0,85.38579456450998,2.5615738369352994,estimated,25.3473
901.0,85.37979024065471,2.5613937072196413,estimated,26.2747
902.0,85.37381224892839,2.5612143674678514,estimated,26.9213
903.0,85.36783246182964,2.561034973854889,estimated,26.7453
904.0,85.36185087935844,2.5608555263807533,estimated,25.4847
905.0,85.3558489493331,2.560675468479993,estimated,26.2673
906.0,85.3498697606918,2.5604960928207543,estimated,26.2047
907.0,85.34388757976316,2.560316627392895,estimated,27.058
908.0,85.33790719420692,2.5601372158262077,estimated,26.6193
909.0,85.33192501327828,2.559957750398348,estimated,26.172
