efc,soh,capacity_ah,type,temperature_c
1591.0,80.04649386589074,2.4013948159767224,estimated,24.254
1592.0,80.03721687233312,2.4011165061699935,estimated,24.6367
1593.0,80.0279324504952,2.400837973514856,estimated,24.0687
1594.0,80.01865081426237,2.4005595244278712,estimated,25.04
1595.0,80.00935153586384,2.4002805460759156,estimated,24.0773
1596.0,80.00007639937631,2.400002291981289,estimated,24.4867
1597.0,79.99078826339822,2.3997236479019466,estimated,23.9613
1598.0,79.98150848423548,2.3994452545270644,estimated,24.7467
1599.0,79.97222127679244,2.399166638303773,estimated,23.7347
1600.0,79.96294521176985,2.3988883563530954,estimated,24.4327
1601.0,79.95364686190636,2.398609405857191,estimated,23.5313
1602.0,79.94435686885821,2.3983307060657464,estimated,24.66
1603.0,79.93506873288013,2.398052061986404,estimated,23.398
1604.0,79.92579266785754,2.397773780035726,estimated,24.1787
1605.0,79.9164980321342,2.397494940964026,estimated,23.388
1606.0,79.90721268176124,2.397216380452837,estimated,24.7167
1607.0,79.89791897457293,2.396937569237188,estimated,23.138
1608.0,79.88863640980509,2.3966590922941524,estimated,24.3925
1609.0,79.87936127331753,2.396380838199526,estimated,22.9133
1610.0,79.87008427975991,2.396102528392797,estimated,24.7193
1611.0,79.8607980008519,2.395823940025557,estimated,24.9713
1612.0,79.85150893633879,2.3955452680901637,estimated,24.096
1613.0,79.84221522915048,2.3952664568745146,estimated,23.3407
1614.0,79.83291873635707,2.394987562090712,estimated,24.6
1615.0,79.82364267133448,2.3947092801400345,estimated,25.2693
1616.0,79.8143721775221,2.3944311653256634,estimated,24.308
1617.0,79.80507661326374,2.394152298397912,estimated,23.748
1618.0,79.79578104900536,2.3938734314701606,estimated,24.6587
1619.0,79.78650962665796,2.3935952887997387,estimated,25.236
1620.0,79.77721499093461,2.3933164497280384,estimated,24.0273
1621.0,79.76794078298211,2.393038223489463,estimated,23.9553
1622.0,79.7586368619084,2.3927591058572517,estimated,24.4773
1623.0,79.74936543956098,2.3924809631868293,estimated,25.036
1624.0,79.74006894676756,2.392202068403027,estimated,24.22
1625.0,79.73079009613987,2.391923702884196,estimated,23.9967
1626.0,79.72152145939758,2.3916456437819273,estimated,24.572
1627.0,79.7122110385786,2.391366331157358,estimated,25.1413
1628.0,79.70292383113556,2.391087714934067,estimated,24.2233
1629.0,79.69365705146333,2.3908097115439,estimated,24.038
1630.0,79.68438377204586,2.390531513161376,estimated,24.414
1631.0,79.67507799390208,2.3902523398170623,estimated,25.064
1632.0,79.665789857924,2.38997369573772,estimated,24.3487
1633.0,79.65651564997148,2.3896954694991446,estimated,23.7007
1634.0,79.64724144201897,2.389417243260569,estimated,24.7427
1635.0,79.63794216362045,2.3891382649086133,estimated,25.2927
1636.0,79.62864195668688,2.3888592587006063,estimated,24.316
1637.0,79.61937239140954,2.3885811717422865,estimated,23.4593
1638.0,79.61009818345703,2.388302945503711,estimated,24.732
1639.0,79.60079704798844,2.388023911439653,estimated,24.9993
1640.0,79.59150148373006,2.3877450445119015,estimated,24.222
1641.0,79.58223098991769,2.387466929697531,estimated,23.074
1642.0,79.57296142464037,2.387188842739211,estimated,24.7873
1643.0,79.56367514573235,2.3869102543719705,estimated,23.3407
1644.0,79.55436936758856,2.386631081027657,estimated,24.186
1645.0,79.54508308868057,2.386352492660417,estimated,23.168
1646.0,79.53579402416744,2.3860738207250236,estimated,24.816
1647.0,79.52651703060982,2.3857955109182947,estimated,23.0047
1648.0,79.51721868074634,2.3855165604223902,estimated,24.2593
1649.0,79.50793240183835,2.38523797205515,estimated,23.544
1650.0,79.49867490751649,2.3849602472254947,estimated,24.7007
1651.0,79.4893914142136,2.384681742426408,estimated,23.6233
1652.0,79.48009863556034,2.38440295906681,estimated,24.404
1653.0,79.47081699932751,2.3841245099798254,estimated,23.9707
1654.0,79.46152886334944,2.3838458659004833,estimated,24.786
1655.0,79.45225279832685,2.3835675839498056,estimated,23.9493
1656.0,79.44296001967359,2.3832888005902078,estimated,24.4633
1657.0,79.43364774178455,2.3830094322535365,estimated,24.028
1658.0,79.42439489013788,2.3827318467041363,estimated,24.9487
1659.0,79.41508261224884,2.382452478367465,estimated,24.274
1660.0,79.40581954671676,2.382174586401503,estimated,24.772
1661.0,79.39653791048396,2.3818961373145187,estimated,24.288
1662.0,79.38722284698979,2.3816166854096936,estimated,24.9307
1663.0,79.37794121075697,2.3813382363227094,estimated,24.5973
1664.0,79.36868557350519,2.381060567205156,estimated,24.8667
1665.0,79.35936772440594,2.380781031732178,estimated,24.1127
1666.0,79.35008701670814,2.3805026105012446,estimated,24.3027
1667.0,79.34080259487023,2.380224077846107,estimated,24.6107
1668.0,79.33151260182208,2.3799453780546624,estimated,25.2193
1669.0,79.32223653679948,2.3796670961039843,estimated,24.2733
1670.0,79.31295211496156,2.3793885634488467,estimated,23.0707
1671.0,79.30368812089445,2.3791106436268334,estimated,24.446
1672.0,79.29439534224119,2.3788318602672356,estimated,22.982
1673.0,79.28509606384266,2.37855288191528,estimated,24.1927
1674.0,79.27580514225947,2.378274154267784,estimated,23.4633
1675.0,79.26652629163176,2.377995788748953,estimated,24.6367
1676.0,79.25722515616317,2.377716754684895,estimated,23.6493
1677.0,79.24796301916614,2.377438890574984,estimated,24.266
1678.0,79.23866745490777,2.377160023647233,estimated,23.7387
1679.0,79.22938860428005,2.3768816581284016,estimated,24.892
1680.0,79.22010232537205,2.3766030697611615,estimated,24.38
1681.0,79.21080118990346,2.376324035697104,estimated,24.752
1682.0,79.20151955367064,2.376045586610119,estimated,23.9933
1683.0,79.19224441718309,2.3757673325154927,estimated,23.8513
1684.0,79.18294978145974,2.3754884934437923,estimated,24.426
1685.0,79.1736774305773,2.375210322917319,estimated,24.294
1686.0,79.1643985799496,2.374931957398488,estimated,24.108
1687.0,79.15512251492702,2.3746536754478105,estimated,23.3733
1688.0,79.14581302264308,2.3743743906792925,estimated,24.6253
1689.0,79.13653138641025,2.3740959415923077,estimated,23.6153
1690.0,79.12724975017746,2.3738174925053235,estimated,24.532
1691.0,79.11795790005921,2.3735387370017764,estimated,23.9193
1692.0,79.1086688355461,2.373260065066383,estimated,24.8427
1693.0,79.0993825566381,2.372981476699143,estimated,24.184
1694.0,79.09009442066002,2.3727028326198005,estimated,25.0367
1695.0,79.08081278442721,2.3724243835328163,estimated,23.9447
1696.0,79.07153393379951,2.3721460180139853,estimated,23.2233
